ConceptSetId	codeCategory	Name	conceptId	conceptCode	conceptName	vocabulary
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579138	S72.099A	Other fracture of head and neck of unspecified femur, initial encounter for closed fracture	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579139	S72.109J	Unspecified trochanteric fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579140	S72.111M	Displaced fracture of greater trochanter of right femur, subsequent encounter for open fracture type I or II with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579141	S72.111P	Displaced fracture of greater trochanter of right femur, subsequent encounter for closed fracture with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579142	S72.113E	Displaced fracture of greater trochanter of unspecified femur, subsequent encounter for open fracture type I or II with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579143	S72.113H	Displaced fracture of greater trochanter of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579144	S72.113K	Displaced fracture of greater trochanter of unspecified femur, subsequent encounter for closed fracture with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579145	S72.115A	Nondisplaced fracture of greater trochanter of left femur, initial encounter for closed fracture	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579146	S72.116H	Nondisplaced fracture of greater trochanter of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579147	S72.121D	Displaced fracture of lesser trochanter of right femur, subsequent encounter for closed fracture with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579148	S72.121M	Displaced fracture of lesser trochanter of right femur, subsequent encounter for open fracture type I or II with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579149	S72.122D	Displaced fracture of lesser trochanter of left femur, subsequent encounter for closed fracture with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579150	S72.122N	Displaced fracture of lesser trochanter of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579151	S72.124J	Nondisplaced fracture of lesser trochanter of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579152	S72.124Q	Nondisplaced fracture of lesser trochanter of right femur, subsequent encounter for open fracture type I or II with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579153	S72.124R	Nondisplaced fracture of lesser trochanter of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579155	S72.132A	Displaced apophyseal fracture of left femur, initial encounter for closed fracture	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579156	S72.132B	Displaced apophyseal fracture of left femur, initial encounter for open fracture type I or II	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579157	S72.132E	Displaced apophyseal fracture of left femur, subsequent encounter for open fracture type I or II with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579158	S72.133Q	Displaced apophyseal fracture of unspecified femur, subsequent encounter for open fracture type I or II with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579159	S72.141D	Displaced intertrochanteric fracture of right femur, subsequent encounter for closed fracture with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579160	S72.142D	Displaced intertrochanteric fracture of left femur, subsequent encounter for closed fracture with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579161	S72.146E	Nondisplaced intertrochanteric fracture of unspecified femur, subsequent encounter for open fracture type I or II with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579162	S72.146K	Nondisplaced intertrochanteric fracture of unspecified femur, subsequent encounter for closed fracture with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579163	S72.146M	Nondisplaced intertrochanteric fracture of unspecified femur, subsequent encounter for open fracture type I or II with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579164	S72.23XE	Displaced subtrochanteric fracture of unspecified femur, subsequent encounter for open fracture type I or II with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579166	S72.25XN	Nondisplaced subtrochanteric fracture of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579168	S72.26XK	Nondisplaced subtrochanteric fracture of unspecified femur, subsequent encounter for closed fracture with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579170	S72.321H	Displaced transverse fracture of shaft of right femur, subsequent encounter for open fracture type I or II with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579171	S72.321N	Displaced transverse fracture of shaft of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579172	S72.322G	Displaced transverse fracture of shaft of left femur, subsequent encounter for closed fracture with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579173	S72.322M	Displaced transverse fracture of shaft of left femur, subsequent encounter for open fracture type I or II with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579174	S72.322R	Displaced transverse fracture of shaft of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579175	S72.323P	Displaced transverse fracture of shaft of unspecified femur, subsequent encounter for closed fracture with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579176	S72.324M	Nondisplaced transverse fracture of shaft of right femur, subsequent encounter for open fracture type I or II with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579177	S72.331N	Displaced oblique fracture of shaft of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579178	S72.332C	Displaced oblique fracture of shaft of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579179	S72.332D	Displaced oblique fracture of shaft of left femur, subsequent encounter for closed fracture with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579180	S72.334P	Nondisplaced oblique fracture of shaft of right femur, subsequent encounter for closed fracture with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579182	S72.335D	Nondisplaced oblique fracture of shaft of left femur, subsequent encounter for closed fracture with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579183	S72.335K	Nondisplaced oblique fracture of shaft of left femur, subsequent encounter for closed fracture with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579184	S72.336E	Nondisplaced oblique fracture of shaft of unspecified femur, subsequent encounter for open fracture type I or II with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579185	S72.336R	Nondisplaced oblique fracture of shaft of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579186	S72.341A	Displaced spiral fracture of shaft of right femur, initial encounter for closed fracture	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579187	S72.341J	Displaced spiral fracture of shaft of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579188	S72.341Q	Displaced spiral fracture of shaft of right femur, subsequent encounter for open fracture type I or II with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579189	S72.343N	Displaced spiral fracture of shaft of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579190	S72.346F	Nondisplaced spiral fracture of shaft of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579191	S72.346H	Nondisplaced spiral fracture of shaft of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579192	S72.346R	Nondisplaced spiral fracture of shaft of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579193	S72.352Q	Displaced comminuted fracture of shaft of left femur, subsequent encounter for open fracture type I or II with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579194	S72.352R	Displaced comminuted fracture of shaft of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579195	S72.355J	Nondisplaced comminuted fracture of shaft of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579196	S72.355K	Nondisplaced comminuted fracture of shaft of left femur, subsequent encounter for closed fracture with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579197	S72.356D	Nondisplaced comminuted fracture of shaft of unspecified femur, subsequent encounter for closed fracture with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579198	S72.362A	Displaced segmental fracture of shaft of left femur, initial encounter for closed fracture	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579199	S72.363F	Displaced segmental fracture of shaft of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579200	S72.363M	Displaced segmental fracture of shaft of unspecified femur, subsequent encounter for open fracture type I or II with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579201	S72.363P	Displaced segmental fracture of shaft of unspecified femur, subsequent encounter for closed fracture with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579202	S72.365P	Nondisplaced segmental fracture of shaft of left femur, subsequent encounter for closed fracture with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579203	S72.366E	Nondisplaced segmental fracture of shaft of unspecified femur, subsequent encounter for open fracture type I or II with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579204	S72.391M	Other fracture of shaft of right femur, subsequent encounter for open fracture type I or II with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579205	S72.392N	Other fracture of shaft of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579206	S72.399G	Other fracture of shaft of unspecified femur, subsequent encounter for closed fracture with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579207	S72.399M	Other fracture of shaft of unspecified femur, subsequent encounter for open fracture type I or II with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579208	S72.401G	Unspecified fracture of lower end of right femur, subsequent encounter for closed fracture with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579209	S72.401R	Unspecified fracture of lower end of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579211	S72.411B	Displaced unspecified condyle fracture of lower end of right femur, initial encounter for open fracture type I or II	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579212	S72.412Q	Displaced unspecified condyle fracture of lower end of left femur, subsequent encounter for open fracture type I or II with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579213	S72.414M	Nondisplaced unspecified condyle fracture of lower end of right femur, subsequent encounter for open fracture type I or II with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579214	S72.415N	Nondisplaced unspecified condyle fracture of lower end of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579215	S72.416G	Nondisplaced unspecified condyle fracture of lower end of unspecified femur, subsequent encounter for closed fracture with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579216	S72.421E	Displaced fracture of lateral condyle of right femur, subsequent encounter for open fracture type I or II with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45579217	S72.423D	Displaced fracture of lateral condyle of unspecified femur, subsequent encounter for closed fracture with routine healing	ICD10CM
